,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon
10,This lovely home sits in the historic Boyle Heights,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/vac/d/los-angeles-this-lovely-home-sits-in/7321871513.html""></div>
</div>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
This lovely home sits in the historic Boyle Heights, this breathtaking rebuilt home was thoroughly &amp; carefully done with the finest of quality. Located on a massive R2 zoned lot, this custom home offers a private recreation studio along with an ADU and a completely separate studio/ office space. Meticulously cared for with no detail overlooked, this 3bd. 2ba. home features hickory engineered floors, knotty alder doors &amp; moldings, a custom kitchen with Carrera marble, &amp; Alder cabinets. Walk into a spacious master bedroom<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
HOME ADRESSS : 714 N Breed St, Los Angeles, CA 90033    </section>"," (714 N Breed St, Los Angeles, CA)",$120,4.0,2625.0,https://losangeles.craigslist.org/lac/vac/d/los-angeles-this-lovely-home-sits-in/7321871513.html,34.048700,-118.208400
11,Well kept 6 units in Boyle Heights - 13 GRM - 32% RENTAL UPSIDE,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/reb/d/los-angeles-well-kept-units-in-boyle/7317984538.html""></div>
</div>
Well kept 6 units in Boyle Heights - 13 GRM - 32% RENTAL UPSIDE<br/>
<br/>
For more information about this listing and to view all properties in the area for free, please visit my website at: <br/>
www.ips-la.com<br/>
<br/>
Gabriela Manakova <br/>
INNOVATIVE Property Strategies<br/>
Local Real Estate Expert<br/>
<a class=""show-contact"" data-href=""/reply/lax/reb/7317984538/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
DRE# 01327946    </section>", (Boyle Heights/Los Angeles),"$1,350,000",,,https://losangeles.craigslist.org/wst/reb/d/los-angeles-well-kept-units-in-boyle/7317984538.html,34.024500,-118.197500
12,Boyle Heights Home,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-boyle-heights-home/7324384145.html""></div>
</div>
2 bed / 1 bath <br/>
(interior will be repainted before June 1)<br/>
<br/>
 Remolded home at the intersection of Whittier and Soto. Centrally located next to 60, 5 and 101 freeway.<br/>
<br/>
Minutes from Downtown LA<br/>
<br/>
About the House:<br/>
<br/>
Only 1 house on the property<br/>
<br/>
Central air and heat<br/>
<br/>
Stove and Refrigerator included<br/>
<br/>
Good Size enclosed front yard.<br/>
<br/>
Side yard can be used to set up Patio Set.<br/>
<br/>
Small Basement for storage<br/>
<br/>
Washer and Dryer connections<br/>
<br/>
The house is minutes from USC Medical Center, Downtown LA, Goldline, Union Station, near bus stops and the 710 10 Fwy interchange.<br/>
<br/>
Current tenant painted the interior.   Landlord willing to repaint interior to colors in pictures provided.  Pictures provided are from 1 year ago before current tenant moved in.    </section>", (Boyle Heights),"$2,600",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-boyle-heights-home/7324384145.html,34.034471,-118.216038
13,Welcome To The Best Of Boyle Heights Remodeled One Bedroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-welcome-to-the-best-of/7319458342.html""></div>
</div>
<big>
<big>
<b>The Azure Heights: A Newly Remodeled Boyle Heights Community</b>
</big>
</big>
<br/>
<br/>
<b>Property Address</b>
<br/>
2736 Pomeroy Avenue  - 301 | Los Angeles, CA 90033
<br/>

  Available: Now

<br/>
<br/>
<b>Offered By</b>
<br/>
2736 Pomeroy, LLC
<br/>
<br/>
<hr/>
<br/>
<b>Description</b>
<blockquote>
    Come home to Azure Heights! This newly renovated building is designed with convenience and modern comfort in mind. The stylish interiors are designed to comfort with hardwood flooring, ample closet space, large mirrors, stainless steel appliances, A/C and heating. This building features essential amenities like on-site gated parking, elevator, beautifully landscaped outdoor spaces and laundry rooms on each floor. Tucked away in historic Boyle Heights community, these apartments are minutes to Downtown LA, the 10 Freeway, Keck Medicine of USC, East Los Angeles College and much more!
<br/>
<br/>Contact us for a tour! Visit the Azure Heights today and take advantage of all it has to offer. You’ll see that the Azure Heights is the perfect place to call home.”
<br/>
<br/>APARTMENT AMENITIES
<br/>Brand New Flooring
<br/>A/C Unit
<br/>Ceiling Fans
<br/>Stainless Steel Refrigerator
<br/>Stainless Steel Stove
<br/>Stainless Steel dishwasher
<br/>Stainless Steel Microwave
<br/>Brand-New Countertops
<br/>
<br/>BUILDING AMENITIES
<br/>Gated Assigned Parking
<br/>On-Site Laundry on each floor
<br/>On-Site Manager
<br/>Elevator
<br/>Landscaped Outdoor Spaces
<br/>
<br/>PET POLICY:
<br/>Pets Welcome
<br/>25lb Weight Maximum
<br/>$250 Pet Deposit
<br/>$35 Pet Rent
<br/>
<br/>RENTAL TERMS
<br/>Base Rent: $1650
<br/>12-Month Lease
<br/>Application Fee: $35
<br/>Security Deposit: $1650 on Approved Credit
<br/>Available: Now
<br/>Utilities: RUBS
<br/>
<br/>CALL or TEXT  <a class=""show-contact"" data-href=""/reply/lax/apa/7319458342/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 or EMAIL Martisa to schedule a showing! Virtual tours also available!
  </blockquote>
<b>Amenities</b>
<ul>
<li>On site laundry room</li>
<li>On site parking</li>
<li>Assigned Parking</li>
</ul>
<b>Details</b>
<ul>
<li>Beds/Baths: 1BD/1.0BA</li>
</ul>
<b>Rental Terms</b>
<ul>
<li>Rent: $1,600.00 

    <li>Available: Now
    <li>Application Fee: $35.00
    <li>Security Deposit: $1,600.00

  </li></li></li></li></ul>
<b>Pet Policy</b>
<ul>
<li>Cats allowed</li>
<li>Small dogs allowed</li>
</ul>
 </section>", (Boyle Heights),"$1,600",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-welcome-to-the-best-of/7319458342.html,34.053238,-118.196660
14,Spacious 5 units in Boyle Heights - 12 GRM // 6.2% CAP - WELL KEPT,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/reb/d/los-angeles-spacious-units-in-boyle/7316548988.html""></div>
</div>
Spacious 5 units in Boyle Heights - 12 GRM // 6.2% CAP - WELL KEPT<br/>
<br/>
For more information about this listing and to view all properties in the area for free, please visit my website at: <br/>
www.ips-la.com<br/>
<br/>
Gabriela Manakova <br/>
INNOVATIVE Property Strategies<br/>
Local Real Estate Expert<br/>
<a class=""show-contact"" data-href=""/reply/lax/reb/7316548988/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
DRE# 01327946    </section>", (Boyle Heights/Los Angeles),"$1,249,000",,,https://losangeles.craigslist.org/wst/reb/d/los-angeles-spacious-units-in-boyle/7316548988.html,34.048700,-118.208400
15,Ready to build 6-unit Development opportunity ion Boyle Heights,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/reb/d/los-angeles-ready-to-build-unit/7316544668.html""></div>
</div>
Ready to build 6-unit Development opportunity ion Boyle Heights<br/>
<br/>
For more information about this listing and to view all properties in the area for free, please visit my website at: <br/>
www.ips-la.com<br/>
<br/>
Gabriela Manakova <br/>
INNOVATIVE Property Strategies<br/>
Local Real Estate Expert<br/>
<a class=""show-contact"" data-href=""/reply/lax/reb/7316544668/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
DRE# 01327946    </section>", (Boyle Heights/Los Angeles),"$1,300,000",,,https://losangeles.craigslist.org/wst/reb/d/los-angeles-ready-to-build-unit/7316544668.html,34.045100,-118.185900
16,Boyle Heights Grocery Market Store,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/off/d/los-angeles-boyle-heights-grocery/7315814480.html""></div>
</div>
<p><b>Ed Torrez</b> - (562) 577-0496</p>
<p>License# 01517344</p>
<hr/>
<p>Retail Property For Lease</p>
<h2>2432 East 1st Street</h2>
<h3>2432 East 1st Street, Los Angeles, CA 90033</h3>
    Total Space Available: <b>3,000 SF</b><br/>Rental Rate: <b>$0.92<i></i>/SF/Month</b><br/>Property Type: Retail<br/>Property Sub-type: Street Retail<br/>Additional Sub-types: Retail (Other)<br/>Special Purpose (Other)<br/>Building Size: 14,550 SF<br/>Year Built: 1927<br/>Lot Size: 5,462 SF<br/>Cross Streets: 1st and Mathews<br/>Zoning Description: C2-1<br/>
<br/>
<hr/>
<h3>Highlights</h3>
<ul>
<li>Boyle Heights Neighborhood</li><li>Nostalgic Building</li><li>Easy Access to Metro Gold Line and Freeways</li><li>Minutes from Downtown Los Angeles</li><li>Between future housing projects at 1st and Soto and 1st and Evergreen</li><li>7 Door Built-In Refrigerator and Approx. 1,500 sq. ft of sales floor space.</li>
</ul>
<hr/>
<h3>Description</h3>
<p>Prime Boyle Heights (East Los Angeles) location on East 1st Street.  Suitable and configured for a Grocery Convenience Store.  Lease type and terms negotiable.  Space has been rehabbed and needs a reliable Business Store Owner Manager to operate.  Built in refrigerator has 7 Doors and measures 21' x 8'.  Must see to appreciate.  Boyle Heights residents have been asking for the grand opening and looking for a local store to provide quality foods and service.  Also, many are looking for employement.   Approx 1,500 sq. ft of sales floor space.  No lock-box on premise, schedule an appointment.  Serious Lessee's Only with spotless financials.</p>
<p>In Boyle Heights on the corner of East 1st Street and Mathews Street 1/2 a block away from Soto and 1st Street Metro Gold Line Station and minutes from Downtown Los Angeles.<br/><br/>Community gentrification happening along 1st Street corridor along Metro Gold Line Route.<br/><br/>Between future housing projects at 1st and Soto and 1st and Evergreen. </p>
<hr/>
<h3>1 Space Available</h3>
<h4>Space 1</h4>
Space Available: <b>3,000 SF</b><br/>Rental Rate: <b>$2,750<i>
</i>/Month</b><br/>Space Type: Street Retail<br/>Lease Type: Modified Gross<br/>
<br/>
<hr/>
<p><b>Ed Torrez</b> - (562) 577-0496</p>
<p>License# 01517344</p>
<hr/>
<p>The information above has been obtained from sources believed reliable. While we do not doubt its accuracy we have not verified it and make no guarantee, warranty or representation about it. It is your responsibility to independently confirm its accuracy and completeness.</p>
<br/>
<b>No MMJ Businesses</b> </section>", (2432 East 1st Street),"$2,750",,,https://losangeles.craigslist.org/lac/off/d/los-angeles-boyle-heights-grocery/7315814480.html,34.043616,-118.209281
17,Large yard call for pricing depending what you have,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/prk/d/los-angeles-large-yard-call-for-pricing/7321135871.html""></div>
</div>
Large private yard. No utilities, no live in available. RV Storage<br/>
<br/>
No Living or Working in this space.<br/>
Please text us at  if you are interested in this space. We are a peer to peer storage company that has lots of different spaces available including this one so let us know what you need!<br/>
If interested please text and please include in your message the LISTING ID:21572. <br/>
Call or text Dallin at  <a class=""show-contact"" data-href=""/reply/lax/prk/7321135871/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
Thanks for checking out our space!<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
Tags: office creative studio production shoots employee parking space real estate building cubicle open layout bullpen skylights windows close metro train subway downtown los Angeles little Tokyo China Town echo park Glassell designer design photography set urban Boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech startup building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries showroom showcase boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss<br/>
<br/>
<br/>
NEARBY CITIES: Echo Park, Silver Lake, Koreatown, Hollywood, Glendale, Burbank, Eagle Rock, Frogtown, Westlake, Vernon, East LA, Boyle Heights, Pico Union, Pasadena DISTRICT: Arts District, Fashion District, Toy District, Bunker Hill, Flower District, South Park District, Historic Core, Old Bank District, Jewelry District, Chinatown, Little Tokyo, Financial District<br/>
<br/>
</section>",,$204,,,https://losangeles.craigslist.org/wst/prk/d/los-angeles-large-yard-call-for-pricing/7321135871.html,34.029800,-118.352800
18,COME CHECK OUT THIS DEAL! 4-6 WEEKS FREE! TOUR TODAY !,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-come-check-out-this-deal-6/7326459698.html""></div>
</div>
LOOK AND LEASE AND RECEIVE 4-6 WEEKS FREE (Selected Apartment)<br/>
<br/>
Gas Company Lofts<br/>
810 S. Flower St<br/>
Los Angeles, CA 90017<br/>
Call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7326459698/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
https://essexapts.info/Gas-Company-Lofts<br/>
<br/>
Unit: 1112<br/>
Square Ft: 1047 sq ft <br/>
Available: 6/8 <br/>
Starting Price: $2,474 with 12 month lease (excluding parking/utilities)<br/>
<br/>
Beautiful historic loft with stainless steel appliances, central A/C, huge windows, on-site laundry facility, and AMAZING rooftop amenities!<br/>
<br/>
<b>LEASE TODAY: Apply today and live up to 4-6 weeks rent free!</b>. Restrictions Apply. Call for details. Expires 5/26/21.<br/>
<br/>
What an opportunity to live grand in this spacious studio loft! Don't stall on this one- Call  <a class=""show-contact"" data-href=""/reply/lax/apa/7326459698/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to schedule your virtual or self-guided tour!<br/>
<br/>
30-Day Satisfaction Guarantee: We offer a 30-day satisfaction guarantee with any leased apartment. If you’re not 100% satisfied with your new home, we’ll help you transfer to a comparable home within the same community or you can choose to terminate your lease.*<br/>
<br/>
<br/>
Offer valid on select apartments for new applicants with approved credit. Offer is subject to availability at select Essex communities and move-in date requirements apply. Contact the leasing office for details. * Some restrictions apply.<br/>
<br/>
Equal Housing Opportunity.<br/>
<br/>
Nearby: Fashion District, Little Tokyo, South Park, Financial District, Bunker Hill, Jewelry District, Arts District, Civic Center, Chinatown, Central Industrial District, Central City East, Historic Core    </section>"," (Los Angeles, Boyle Heights, Marina Del Rey, South Lake)","$2,474",,1047.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-come-check-out-this-deal-6/7326459698.html,34.046668,-118.260119
19,"3 BEDROOM 2 BA in North Westlake, A/C, Balcony, Gym - 1 Month Free!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-north/7326428144.html""></div>
</div>
1 Month Free On Approved Credit!<br/>
<br/>
<br/>
422 South Lake is located in the historic Westlake neighborhood of Los Angeles. Granite countertops, stainless steel appliances, and endless views of beautiful Southern California are just a few of the amenities you'll find when you come home. Apartments are available now, and one of them just might be yours. <br/>
<br/>
Convenient parking means coming and going is a breeze. Stainless steel appliances give you the edge for your latest culinary masterpiece, and stylish granite countertops bring a touch of elegance. With all that, you can gaze out at captivating views of the neighborhood and greater Los Angeles. What better place to reflect on your place in this lively neighborhood. Whether 1 bedroom or 2 bedroom apartments for rent in Los Angeles, you can't beat the value of 422 South Lake. <br/>
<br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7326428144/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
www.422southlake.com<br/>
<br/>
<br/>
APARTMENT AMENITIES<br/>
- Air Conditioning<br/>
- Dishwasher<br/>
- Balcony<br/>
- Disposal<br/>
- Breakfast Nook<br/>
- Kitchen<br/>
- Carpeting<br/>
- Washer/Dryer in Unit<br/>
<br/>
COMMUNITY AMENITIES<br/>
- Controlled Access/Gated<br/>
- KeyFob Entry<br/>
- Elevator<br/>
- EV (Electric Vehicle) Charging Stations<br/>
- On-Site Maintenance<br/>
- Fitness Center<br/>
- Gameroom<br/>
<br/>
<br/>
<br/>
422 South Lake Street <br/>
Los Angeles, CA <br/>
91316 <br/>
<br/>
<br/>
<br/>
<br/>
<br/>
Square Footage Is Approximate. <br/>
Price and availability are subject to change.<br/>
<br/>
<br/>
<br/>
<br/>
Close to 101-fwy, 110-fwy, Handi Kabab House, TG Express, El Chino Restaurant, Luck Thai, HiFi Kitchen, Gus's Drive-in, Tommys, The Mexican Village, Boiling Crab, Kuishimbo, Staples Center, Dodger Stadium, Regal LA Live, Walt Disney Concert Hall, Fashion District, Santee Alley, LA Street Mall, Koreatown Plaza, Food4Less, Ralphs, Smart&amp;Final, Central City Value HS, Hoover St ES, Leo Politi ES, University Prep Value HS, Esperanza ES, Charles White ES, USC, LACC, DTLA, Koreatown, Hollywood, Los Feliz, Boyle Heights, ChinaTown, Silverlake<br/>
</section>", (Los Angeles / North Westlake / Korea Town Adj),"$2,995",3.0,1145.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-north/7326428144.html,34.062000,-118.274399
20,Large yard call for pricing depending what you have,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/prk/d/los-angeles-large-yard-call-for-pricing/7321136169.html""></div>
</div>
Large private yard. No utilities, no live in available. RV Storage<br/>
<br/>
No Living or Working in this space.<br/>
Please text us at  if you are interested in this space. We are a peer to peer storage company that has lots of different spaces available including this one so let us know what you need!<br/>
If interested please text and please include in your message the LISTING ID:21572. <br/>
Call or text Dallin at  <a class=""show-contact"" data-href=""/reply/lax/prk/7321136169/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
Thanks for checking out our space!<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
Tags: office creative studio production shoots employee parking space real estate building cubicle open layout bullpen skylights windows close metro train subway downtown los Angeles little Tokyo China Town echo park Glassell designer design photography set urban Boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech startup building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries showroom showcase boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss<br/>
<br/>
<br/>
NEARBY CITIES: Echo Park, Silver Lake, Koreatown, Hollywood, Glendale, Burbank, Eagle Rock, Frogtown, Westlake, Vernon, East LA, Boyle Heights, Pico Union, Pasadena DISTRICT: Arts District, Fashion District, Toy District, Bunker Hill, Flower District, South Park District, Historic Core, Old Bank District, Jewelry District, Chinatown, Little Tokyo, Financial District<br/>
<br/>
</section>",,$204,,,https://losangeles.craigslist.org/wst/prk/d/los-angeles-large-yard-call-for-pricing/7321136169.html,34.029800,-118.352800
21,GET 4 WEEKS FREE WHEN YOU LOOK AND LEASE!!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-get-weeks-free-when-you/7326391340.html""></div>
</div>
SANTEE COURT || 716 S. Los Angeles Street Suite B LA, California 90014<br/>
https://essexapts.info/Santee-Court<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7326391340/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
LEASE NOW! Save big on your new apartment home.<br/>
<br/>
***NOW OFFERING SELF-GUIDED and VIRTUAL TOURS***<br/>
<br/>
Apartment Details<br/>
• Unit Number: CB402<br/>
• 0 Bedroom / 1 Bathroom<br/>
• Approximately 740 sq. ft<br/>
• Rent $1892 - $150 Off Monthly Rate = $1742 PER MONTH WITH A 12 MONTH LEASE + 2 WEEKS FREE RENT + ADDITIONAL 2 WEEKS FREE RENT when you LOOK AND LEASE!!!<br/>
<br/>
You're Protected with our 30-day Move-in guarantee<br/>
<br/>
Give us a call to schedule a private tour and discover your new home at Santee Court.<br/>
<br/>
Positioned in DTLA, Santee Court makes living a lofty lifestyle easy in a neighborhood where ample entertainment and cultural options surround you.<br/>
<br/>
Choose from a unique selection of warehouse-style lofts in studio, 1-, and 2-bedroom layouts. Crowned by soaring 12 to 16-foot ceilings and grounded by sleek concrete floors, each residence offers expansive windows framing stunning views and inviting ample natural light, as well as a fully equipped kitchen.<br/>
<br/>
Check out our most updated availability, floor plans, pictures and application process at www.santeecourtla.com. Secure your future apartment home with just a $48 application fee and a $300 holding deposit today!<br/>
<br/>
Pricing, specials and availability subject to change. Specials are only valid to new residents on select apartment homes with approved credit.<br/>
<br/>
Equal Housing Opportunity<br/>
<br/>
Downtown Los Angeles, DTLA, Garment District, Fashion District, Arts District, Historic Downtown, South Park    </section>"," (Los Angeles, Boyle Heights, Silver Lake, Hollywood)","$1,742",,740.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-get-weeks-free-when-you/7326391340.html,34.042205,-118.251042
