,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon
361,"Large, bright 2bd unit in duplex","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-bright-2bd-unit-in/7319535633.html""></div>
</div>
Bright, clean 2 bedroom, 1 bath apartment located in East Hollywood. One mile east of Larchmont. Updated bathroom and new kitchen with brand new dishwasher, toilet, hot water heater, gas range. Washer/dryer hookups in unit. Large closets and lots of built-in storage space. Refrigerator to be purchased by owner. Backyard. New window blinds along with additional cleanup and painting to be done before tenant move-in. Security deposit: $1250.    </section>", (East Hollywood),"$2,200",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-bright-2bd-unit-in/7319535633.html,34.079448,-118.301409
362,"Newly Renovated Beautiful 2BR W/parking, 1 FREE MONTH rent!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-newly-renovated-beautiful/7319603559.html""></div>
</div>
Newly Renovated 2-bedroom with lots of light.<br/>
<br/>
Located in quiet building in the heart of Little Armenia/West Los Feliz.<br/>
Comes with 1 parking space, appliances (AC/heat, refridgerator, oven)<br/>
Swimming pool in Building!<br/>
-dining area<br/>
-Large living room<br/>
-2 good sized bedrooms<br/>
-Lots of closet space<br/>
-Brand new hardwood floors<br/>
-New Bathroom<br/>
-Just blocks from the new Target, Ralphs, Walgreens, Home Depot, Vons, Albertson’s <br/>
-Griffith Park is so close! Complete with fabulous hiking trails and the Griffith Observatory.<br/>
-Tons of great restaurants On Vermont and Hillhurst in walking distance.<br/>
-Hollywood Coffee shop opening right on the corner<br/>
<br/>
12 month lease, month-to-month after.<br/>
$1700 deposit<br/>
$40 cash application fee (per applicant) to run credit<br/>
ESA Pets only<br/>
<br/>
Ready For Immediate Move In!<br/>
<br/>
<br/>
Use craigslist email or you can call or text  <a class=""show-contact"" data-href=""/reply/lax/apa/7319603559/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</section>", (East Hollywood/West Los Feliz),"$2,095",2.0,900.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-newly-renovated-beautiful/7319603559.html,34.104000,-118.292500
363,One Month Free | Balcony | Upgraded 1 Bedroom in N. Westlake,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-balcony/7325417005.html""></div>
</div>
<br/>
<i>Square Footage Is Approximate. <br/>
Price and availability may change.<br/><br/></i>
<b>The Collective</b><br/>
131, 143 &amp; 171 South Burlington Avenue Los Angeles, CA 90057  <br/>
Call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7325417005/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<hr/><br/>
<b>1 MONTH FREE ON APPROVED CREDIT!

</b>
<br/><br/>
The Collective is the ultimate destination for comfortable living in the heart of Los Angeles. Feel the pulse of the city while enjoying the comfort of your apartment home. Embrace the convenience of being just minutes away from downtown Los Angeles points of interest such as Vista Hermosa Natural Park, world-famous Sunset Boulevard, Dodger Stadium, Staples Center, The Museum of Contemporary Art, Walt Disney Concert Hall, and Los Angeles Central Library, just to name a few. In such a convenient location, residents relish in being close to so many necessities and fun destinations. Restaurants, shopping, schools, and parks are all just steps away. Our apartments for rent in Los Angeles are less than a mile away from the junction of the 101 and 110 highways. Commuting never looked so simple. Choosing to make our Los Angeles apartments your new home is an easy decision. Our versatile space is suitable for anyone to feel comfortable. Enjoy our well-planned apartments, on-site laundry care center, and sunny courtyard social hubs perfect for enjoying a warm LA afternoon. The Collective is located right at the crossroads of culture and community in the historic Westlake North neighborhood. Surrounded on all sides by vibrant city living, our community brings a breath of fresh air to a neighborhood brimming with life. Our one and two-bedroom apartments will provide the comfort and space you crave. Contact us today to learn more about our apartments in Los Angeles, CA.
<br/><br/><br/>
<b>Apartment Features</b><br/>
- Newly Renovated <br/>
- Quartz Countertops <br/>
- Brushed Nickel Hardware (In Select Units) <br/>
- Stainless Steel Appliances <br/>
- Balcony <br/>
- New Cabinets <br/>
- Mirrored Closet <br/>
- Full Kitchen <br/>
- Vinyl Wood Flooring <br/>
<br/><br/>
<b>Community Features</b><br/>
- Three Social Courtyards <br/>
- Controlled Access <br/>
- Laundry Care Center <br/>
- Hollywood Sign Views <br/>
- Skyline Views <br/>
- On-Site Management <br/>
<br/><br/>
<b>Pet-Friendly</b><br/>
Pets Welcome with an Additional Deposit. <br/>
Call for Details and Restrictions. <br/>
<br/><br/>
<b>Contact Information</b><br/>
Viewing or Leasing Information<br/>
Call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7325417005/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
Visit: www.thecollectiveapartmenthomes.com
<br/>
<hr/><br/>
<b>Location Benefits</b><br/>
<i>( near 101 &amp; 110 freeways )</i><br/>
Nearby Cities: East Hollywood, Downtown Los Angeles, Miracle Mile, Mid-Wilshire, Echo Park, Westlake, Central LA, Koreatown<br/>
<br/>
Thank You for Looking ... ‹(•¿•)›    </section>", (North Westlake),"$1,650",1.0,515.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-balcony/7325417005.html,34.064352,-118.267166
364,Los Feliz 2 Bedroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-los-feliz-bedroom/7325408403.html""></div>
</div>
$3050 / 2br - 1000ft2 - Spacious apartment with wood floors, north + south facing balconies and garage parking<br/>
<br/>
2 bedroom, 2 bathroom apartment on third floor of 3 story building, with big closets, a large kitchen (with stove, refrigerator, dishwasher and garbage disposal), a fireplace, private balconies on each bedroom and living room as well as central heating and air conditioning. The kitchen has hand painted tiled counters. The bathrooms have Italian glass tile counters. The living room and bedroom has bamboo plank flooring and the kitchen, halls and bathrooms have tiled flooring. The apartment includes 2 parking spaces (tandem) and use of the building's laundry room which has 3 washers and 3 dryers and a rooftop deck with a gas BBQ, tables, chairs and numerous planters. The building has an open, landscaped central courtyard and landscaped front and the roof deck has views of the Observatory, Hollywood Hills and city lights.<br/>
<br/>
The building is in walking distance of Los Feliz Village areas on Vermont Ave, and Hillhurst Ave., the Greek Theater and the Vermont Ave. entrance to Griffith Park. It is also a short drive to the quickly redeveloping East Hollywood area east of Western Ave., the Sunset Junction area and the Silverlake neighborhood along Sunset Blvd., as well as Thai Town and Little Armenia. Great restaurants and shops abound in the neighborhood.<br/>
<br/>
The lease is for 12 months, we are pet friendly (cats and dogs under 25 lbs) and we pay for water and trash. <br/>
<br/>
If you have any questions please email, text or call LeRoy    </section>", (Los Angeles),"$3,050",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-los-feliz-bedroom/7325408403.html,34.107609,-118.290709
365,1 Bedroom 1 BA in Koreatown | Brand New | SS Appliances | Central A/C,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-koreatown/7322285245.html""></div>
</div>
LIVE VIDEO CALLS &amp; IN-PERSON TOURS AVAILABLE<br/>
<br/>
<br/>
Finally, you've arrived home. Nestled in the heart of Koreatown, 400 Catalina is a slice of paradise in the bustling city. Just steps away from popular dining, entertainment and nightlife, and a few minutes away from LA Live, Staples Center and Microsoft Theater, living your best life has never been easier!<br/>
<br/>
Unrivaled quality, endless comforts, and spacious apartment living is what you'll find at 400 Catalina. Our carefully designed studio, one, and two bedroom floor plans offer the perfect blend of modern architectural design, quality amenities, and gorgeous interiors that will surely delight you. Our amenities include full appliance packages, wood flooring throughout, private patios, spacious closets and so much more!<br/>
<br/>
We offer our residents an array of superb community features! Take advantage of our courtyard atrium, on-site fitness center, rooftop terraces, clubhouse and a business center. Our community is the perfect place to relax and enjoy all the pleasures of life.<br/>
<br/>
Come live your best life at 400 Catalina Apartment Homes!<br/>
<br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322285245/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
www.400catalina.com<br/>
<br/>
<br/>
APARTMENT AMENITIES<br/>
- Central Air Conditioning<br/>
- Dishwasher<br/>
- Disposal<br/>
- Patio/Balcony (In Select Units)<br/>
- Large Closets<br/>
- Wood Inspired Flooring<br/>
- Refrigerator<br/>
- Stainless Steel Appliances<br/>
- Washer/Dryer in Unit<br/>
<br/>
COMMUNITY AMENITIES<br/>
- Controlled Access<br/>
- Fitness Center<br/>
- Garage Parking<br/>
- Recreation Room<br/>
- Sundeck<br/>
- Flexible Lease Terms Up to 24 Months<br/>
<br/>
<br/>
PET POLICY<br/>
Cats and Dogs Welcome. Additional fees may apply. 2 Pets Max.<br/>
Call For Details and Restrictions.  <br/>
<br/>
<br/>
400 South Catalina Street <br/>
Los Angeles, CA <br/>
90020 <br/>
<br/>
<br/>
<br/>
<br/>
Square Footage Is Approximate. <br/>
Price and availability are subject to change.<br/>
<br/>
<br/>
<br/>
<br/>
Close to 10, 101, 110 Freeways, Parks BBQ, Openaire, Guelaguetza Restaurant, Cassell's Hamburgers, BDC Tofu House, IHOP, Cafe Brass Monkey, The Venue, Club Normandie, City Center on 6th, Vons, Ralphs, Figat7th, Target, USC, LA City College, LA Pacific College, LA Trade Technical College, Wilshire Center, Oakwood, Koreatown, Westlake, Melrose Hill, Central LA, Hollywood, Echo Park, Silver Lake, East Hollywood, Pico-Union    </section>", (Koreatown),"$2,782",1.0,662.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-koreatown/7322285245.html,34.067417,-118.295495
366,Hardwood Inspired Floors -1 Month Free -Studio in Koreatown,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392409.html""></div>
</div>
One Month Free<br/>
<br/>
Welcome to Catalina Avenue Apartments located in Koreatown, in Los Angeles, CA. Come home to one of our studio or 1 bedroom apartments. Contact us today to schedule your personal tour.<br/>
<br/>
Call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7325392409/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
Community Amenities<br/>
- Elevator<br/>
- High-speed Internet<br/>
- Laundry Facilities On-Site<br/>
<br/>
Apartment Amenities<br/>
- Gas Range<br/>
- Disposal<br/>
- Hardwood Floors<br/>
- Refrigerator<br/>
- Carpeted Floors<br/>
<br/>
<br/>
<br/>
454 South Catalina Street <br/>
Los Angeles, CA <br/>
<br/>
<br/>
Interiors may not be in exact apartment.<br/>
Price &amp; availability are subject to change.<br/>
Square footage may not be exact.<br/>
<br/>
<br/>
Hollywood, Koreatown, Westlake, Silver Lake, La Brea, Oakwood, East Hollywood    </section>", (Koreatown),"$1,225",,463.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392409.html,34.066438,-118.295441
367,Spanish Style Furnished 1 bedroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-spanish-style-furnished/7323455599.html""></div>
</div>
Amazing 1  bedroom apartment in Hollywood between Santa Monica and Melrose.<br/>
2 blocks north of Melrose Ave. and 2 blocks east of Highland.<br/>
Nice and quiet ""Country Atmosphere"" in a tree-lined residential neighborhood.<br/>
An astonishing courtyard that blooms in the spring.<br/>
NON SMOKING - NO PETS  <br/>
This unit has just been luxuriously renovated.  New carpets, new kitchen and bathroom cabinets.  New granite countertops, refrigerator and stove.  New ceramic floor tiles<br/>
<br/>
Close to the center of Hollywood, The Grove and Farmer's Market, upscale restaurants and shops.<br/>
Close to all modes of public transportation.<br/>
<br/>
RENT PAYMENTS CAN BE MADE ON-LINE TO AVOID INCONVENIENCE AND EXTRA BANK FEES AND CHARGES.<br/>
<br/>
MOVE IN SPECIAL:  TWO WEEKS FREE RENT<br/>
<br/>
SET APPOINTMENT FOR VIEWING..  <br/>
<br/>
FOR MORE INFORMATION AND TO SCHEDULE AN APPOINTMENT CONTACT  ALVIN or EHULER <br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7323455599/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</section>", (Melrose/Highland Area),"$1,350",1.0,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spanish-style-furnished/7323455599.html,34.086093,-118.335991
368,"Beautiful 2 bdrm, split level, parking!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-bdrm-split-level/7322553639.html""></div>
</div>
Beautiful 2 bdrm, split level, parking!<br/>
<br/>
Centered between thriving Koreatown and teeming Hollywood, this quieter East Hollywood neighborhood is known for lower rents, diversity and interesting eateries that offer new experiences and convenience.<br/>
<br/>
This apartment is situated on a quiet side street close to Los Angles City College, Barnsdall Art Park and three large hospitals.  Access to freeways and major thoroughfares is a breeze, and you can arrive in Downtown Los Angeles within minutes.<br/>
<br/>
With a Walk Score of 86 out of 100, this location is ""Very Walk-able"" so most errands can be accomplished on foot.  Just minutes from the Metro Red Line (Vermont &amp; Santa Monica Station) and other public transportation lines makes this area very desirable.<br/>
<br/>
This 1950's apartment, with it's charm and comfort, is a split level unit which means there is no one living above you - bedrooms and bathroom above, living and kitchen area below!  Nearly new appliances included (stove and refrigerator), garbage disposal, washer/dryer hookups, large closets, linen closet, storage closet, brand new light fixtures, gated parking and access to the backyard and side-yard grassy areas.<br/>
<br/>
One parking space included in rent and another available for a monthly fee.  On-site storage also available for a monthly fee.  Responsive management and maintenance.<br/>
<br/>
No Pets Allowed.<br/>
<br/>
Showing by appointment only.  Please text  <a class=""show-contact"" data-href=""/reply/lax/apa/7322553639/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to schedule.    </section>", (LOS ANGELES),"$2,300",2.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-bdrm-split-level/7322553639.html,34.083610,-118.294008
369,Master bedroom with private bathroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/roo/d/los-angeles-master-bedroom-with-private/7314069494.html""></div>
</div>
This is a lovely master bedroom for rent. It is within a 2 bed/2 bath condo. This master bedroom is very spacious and has its own private bathroom and a huge walk-in closet. During the day it is very sunny and at night it is  very quiet. This condo has a dryer and washer within. It also comes with 2 tandem parking spots, one of which will be for you. The rent will cover water and garbage bill. Electricity, gas and internet bill will be split. The room does NOT come furnished as shown in the pictures. The common area includes the living room and a kitchen. <br/>
<br/>
The location is convenient and is close to the Metro Red Line. There are also many restaurants nearby. The condo is a 7-minute walk to the nearby Children's Hospital and Kaiser Hospital. If you work in any of the hospitals, you likely don't need to drive if you don't want to. <br/>
<br/>
This entire condo will be shared with me. I am a 30 some year old guy who works long hours in the hospital. I will mostly only be home on the weekends. I am a low-key person and very easy to get along with. I rarely have people over. <br/>
<br/>
The master bedroom is available now, but I will be willing to wait until July if needed. If you are interested, please feel free to email me and let me know.<br/>
</section>", (East Hollywood),"$1,700",,,https://losangeles.craigslist.org/lac/roo/d/los-angeles-master-bedroom-with-private/7314069494.html,34.090000,-118.294400
370,Brand New Property + SS Appliances + W/D + 2 Bedroom 1 BA in Koreatown,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-property-ss/7322243270.html""></div>
</div>
LIVE VIDEO CALLS &amp; IN-PERSON TOURS AVAILABLE<br/>
<br/>
<br/>
Finally, you've arrived home. Nestled in the heart of Koreatown, 400 Catalina is a slice of paradise in the bustling city. Just steps away from popular dining, entertainment and nightlife, and a few minutes away from LA Live, Staples Center and Microsoft Theater, living your best life has never been easier!<br/>
<br/>
Unrivaled quality, endless comforts, and spacious apartment living is what you'll find at 400 Catalina. Our carefully designed studio, one, and two bedroom floor plans offer the perfect blend of modern architectural design, quality amenities, and gorgeous interiors that will surely delight you. Our amenities include full appliance packages, wood flooring throughout, private patios, spacious closets and so much more!<br/>
<br/>
We offer our residents an array of superb community features! Take advantage of our courtyard atrium, on-site fitness center, rooftop terraces, clubhouse and a business center. Our community is the perfect place to relax and enjoy all the pleasures of life.<br/>
<br/>
Come live your best life at 400 Catalina Apartment Homes!<br/>
<br/>
<br/>
Call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7322243270/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
Community Amenities<br/>
- Controlled Access<br/>
- Garage Parking<br/>
- Flexible Lease Terms Up to 24 Months<br/>
- Fitness Center<br/>
- Sundeck<br/>
- Recreation Room<br/>
<br/>
Apartment Amenities<br/>
- Wood Inspired Flooring<br/>
- Dishwasher<br/>
- Patio/Balcony (In Select Units)<br/>
- Washer/Dryer in Unit<br/>
- Stainless Steel Appliances<br/>
- Disposal<br/>
- Refrigerator<br/>
- Central Air Conditioning<br/>
- Large Closets<br/>
<br/>
<br/>
Cats and Dogs Welcome. Additional fees may apply. 2 Pets Max.<br/>
Call For Details and Restrictions.  <br/>
<br/>
<br/>
<br/>
400 South Catalina Street <br/>
Los Angeles, CA <br/>
<br/>
<br/>
<br/>
Price &amp; availability are subject to change.<br/>
Square footage may not be exact.<br/>
<br/>
<br/>
USC, LA City College, LA Pacific College, LA Trade Technical College, Wilshire Center, Oakwood, Koreatown, Westlake, Melrose Hill, Central LA, Hollywood, Echo Park, Silver Lake, East Hollywood, Pico-Union, 10, 101, 110 Freeways, Parks BBQ, Openaire, Guelaguetza Restaurant, Cassell's Hamburgers, BDC Tofu House, IHOP, Cafe Brass Monkey, The Venue, Club Normandie, City Center on 6th, Vons, Ralphs, Figat7th, Target    </section>", (Close to Wilshire Center / Downtown L.A.),"$3,358",2.0,987.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-property-ss/7322243270.html,34.067417,-118.295495
371,"Central AC/Heating , 2+2 in Koreatown, Fridge, 1 MONTH FREE!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-ac-heating-22-in/7325220481.html""></div>
</div>
WELCOME TO STYLE &amp; COMFORT IN THE HEART OF KOREATOWN, CLOSE TO DOWNTOWN LOS ANGELES<br/><br/>
<b>ONE MONTH FREE ON A 12 MONTH LEASE!</b><br/><br/>

Flexible lease terms with no premium. 6 months minimum. <br/><br/><br/>
<br/>
<b>Property Features:</b><br/>
- Controlled Access/Gated <br/>
- Gated Parking <br/>
- Elevator <br/>
- Near Public Transportation <br/>
- One Block from Wilshire Boulevard <br/>
- Laundry Facility <br/>
- EV (Electric Vehicle) Charging Stations** <br/>
- On-Site Management <br/><br/>
<b>Apartment Features:</b><br/>
- Gas Range <br/>
- Private Rooftop Decks* <br/>
- Central Air Conditioning/Heating <br/>
- Walk-in Closets* <br/>
- Hardwood Floors <br/>
- Refrigerator <br/>
- Dishwasher <br/>
- Window Coverings <br/>
- Disposal <br/>
- Patio/Balcony* <br/>
- Fireplace <br/>
- Quartz/Granite Counter Tops <br/>
<b>Pet Policy:</b><br/>
Pets under 35 lbs. Welcome (Breed Restrictions Apply). <br/>
Call for Details (pet deposit and pet rent may apply) and Restrictions. <br/>
<br/><br/>
<br/><b>Tremont Apartments</b>
<br/>Price and Availability are Subject to Change.<br/>
**Subject to Availability, Additional Charges Apply. <br/>
Square Footage Is Approximate.<br/>
*With Select Apartment Homes. <br/>
Images may not be of Exact Apartment.<br/><br/><br/>
<br/>Nearby Cities: Los Feliz, Echo Park, East Hollywood, Silver Lake, Hollywood, Central LA    </section>", (Koreatown),"$2,300",2.0,740.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-ac-heating-22-in/7325220481.html,34.065401,-118.295400
372,Vacant Lot for Sale- 6402 W Weidlake Dr,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/reb/d/los-angeles-vacant-lot-for-sale/7325222072.html""></div>
</div>
VACANT LAND FOR SALE!<br/>
Property Address: 6402 W Weidlake Dr, Los Angeles, CA 90068<br/>
Listed at: $295,000<br/>
<br/>
APN: 5577-033-012<br/>
Lot Size: 7,493 sf<br/>
Zoning: LAR1<br/>
<br/>
Build your dream home on this downslope lot in the heart of Hollywood Hills with gorgeous city &amp; canyon views! Per Underbuilt Report, you can build up to 2,330 sq ft home. Underbuilt Report available upon request. Utilities nearby. Centrally located in Hollywood Hills East surrounded by multi-million dollar homes and walking distance to the Hollywood Reservoir! Just minutes to freeway access, restaurants, shops, and entertainment! Lots like this don't last long in this market. Drive by and make an offer (see maps on photos). Buyer to verify all information and rely on their own investigations. Sold AS IS &amp; WHERE IS. Easy access to the 101 freeway and walking distance to the Hollywood Reservoir<br/>
<br/>
Directions: On Weidlake Dr between Weid Pl and Georgius Way<br/>
<br/>
Listing Courtesy of Shawn S. Kormondy CalBRE:01451888, Keller Williams Beverly Hills    </section>", (Los Angeles),"$295,000",,7493.0,https://losangeles.craigslist.org/lac/reb/d/los-angeles-vacant-lot-for-sale/7325222072.html,34.115508,-118.327610
373,4 Weeks Free Prime Location & Recently Renovated.,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-prime-location/7325201504.html""></div>
</div>
Unpack in Your New Home <br/><b>Welcome Home!</b><br/> Call Now: <b> <a class=""show-contact"" data-href=""/reply/lax/apa/7325201504/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 x 11</b><br/>OR Text <b>11</b> to <b> <a class=""show-contact"" data-href=""/reply/lax/apa/7325201504/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</b> to text us.<br/><br/><b>Media Towers</b><br/> 1660 Wilton Place, Los Angeles, CA, 90028<br/><br/><br/>Want more information? Follow this link:<br/>http://rent.decron.com/q57a3y<br/><br/><br/> This is a 1 Bedroom, 1 Bath, approximately 774 Sq. Ft. <br/><br/><br/> Media Towers is nestled in a quiet residential Hollywood Village area between Hollywood and Sunset Boulevards. With convenient access to the Hollywood freeway, navigating LA from your new home will have you stress free from road rage. At the edge of trendy East Hollywood, the neighborhood is filled with locally owned restaurants, bodegas, coffee shops and shopping. Your entertainment is only steps away at The Palladium, Pantages Theater and Mann's Chinese Theater. Residents enjoy newly renovated homes with stainless steel appliances, hardwood floors, quartz &amp; granite counters, on-site maintenance and office staff. Rent payments and service request are easy with our online systems. Add the roof top pool with panoramic views of Griffith Observatory, Hollywood Sign and Downtown LA, and you have a community you will love calling home.<br/><br/>Pricing and availability are subject to change. Please contact our leasing office for current pricing and specials.<br/><br/><br/><br/><b>Features</b><br/> - Parking included <br/> - Great Closets <br/> - Gas Cooking <br/> - Spacious floor plans and layouts <br/> - Central HVAC <br/> - Newly Renovated <br/> - Laminate Hardwood-like Floors <br/> - GE Stainless Steel Appliances <br/> - Bright Kitchens <br/> - Balconies and Patios <br/> - Fireplaces <br/> - Package Concierge <br/><br/><b>Community Amenities</b><br/> - Gated Community <br/> - 1 block to Historic Hollywood Boulevard <br/> - Online payments <br/> - On-site Management <br/> - Walking distance to Nightlife &amp; Organic Cafe's <br/> - Gated Parking <br/> - On-Site Maintenance <br/> - Laundry on each floor <br/> - Panoramic Views of city! <br/> - Walking distance to Restaurants &amp; Shops <br/> - Walking distance to Equinox <br/> - Convenient access to the Hollywood freeway <br/> - Rooftop Pool <br/> - Walking distance to Movie Theaters <br/> - Online service requests <br/><br/><b>Pet Policy</b><br/> Dogs and Cats<br/>Non aggressive breeds <br/><br/><b>Driving Directions</b><br/> Ext 101 Fwy - Hollywood Blvd head East to N. Wilton Place, turn Right-Media Towers will be on the left at stop sign <br/><br/><b>Office Hours</b><br/> Monday-Sunday:9:00AM-6:00PM<br/><br/><br/> Photos displayed are a representation of the community but may not be of the exact apartment. Availability and rental rates are updated daily, and conditions are subject to change without notice. Please contact the property for current availability and pricing. <br/>Equal Housing Opportunity <br/><p><br/><br/>hQ4XU9e4o</p> </section>", (Hollywood),"$1,999",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-prime-location/7325201504.html,34.100874,-118.313809
