,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
168,168,Newly Renovated Large Studio in Los Feliz w/ Full Large Kitchen,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-renovated-large/7314038635.html""></div>
</div>
1851 winona blvd, los angeles ca 90027<br/>
<br/>
centrally located!!! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are just around the corner.<br/>
<br/>
property features:<br/>
<br/>
rent controlled property<br/>
laundry on site<br/>
<br/>
<br/>
unit features:<br/>
<br/>
newly renovated<br/>
full kitchen<br/>
stainless steel appliances<br/>
new vinyl plant flooring<br/>
decent amount of storage space<br/>
large bathroom<br/>
1 parking space included <br/>
<br/>
for more details on renting this property or similar properties call/text lisa  <a class=""show-contact"" data-href=""/reply/lax/apa/7314038635/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Anegeles),"$1,649",,530.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-renovated-large/7314038635.html,34.104436,-118.302233,POINT (-118.302233 34.104436),central,True
169,169,Charming Top Floor One Bedroom Apartment w/ Parking,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-top-floor-one/7314571601.html""></div>
</div>
2001 n. beachwood drive , los angeles ca 90068<br/>
<br/>
beautiful top floor one bedroom apartment with hardwood floors and lots of natural lights. centrally located! hollywood, hollywood hills, beachwood canyon, franklin village, griffith park, los feliz, hollywood freeway, metro hollywood/vine, trade joe’s, la fitness. many restaurants and coffee shops just around a corner.<br/>
<br/>
property features:<br/>
<br/>
12 units property<br/>
laundry on site<br/>
carport<br/>
1 parking space <br/>
<br/>
unit features:<br/>
<br/>
updated kitchen with stainless steel appliances (fridge, microwave, dishwasher, stove)<br/>
hardwood floors<br/>
updated bathroom<br/>
decent amount of storage space<br/>
<br/>
for more details on renting this property or similar properties call/text lisa  <a class=""show-contact"" data-href=""/reply/lax/apa/7314571601/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village, one bedroom, 1bd<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Angeles),"$1,895",1.0,780.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-top-floor-one/7314571601.html,34.107004,-118.321507,POINT (-118.321507 34.107004),charming,True
170,170,Beautiful 1 Bedroom Apartment Home- Beachwood Cyn w/parking- $500 OFF!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-bedroom-apartment/7314590804.html""></div>
</div>
2001 n. beachwood drive , los angeles ca 90068<br/>
<br/>
$500 off your first month rent!<br/>
<br/>
centrally located! hollywood, hollywood hills, beachwood canyon, franklin village, griffith park, los feliz, hollywood freeway, metro hollywood/vine, trade joe’s, la fitness. many restaurants, coffee shops and bars are just around a corner.<br/>
<br/>
property features:<br/>
12 units property<br/>
laundry on site<br/>
carport<br/>
<br/>
<br/>
unit features:<br/>
<br/>
updated kitchen with stainless steel appliances<br/>
wall ac<br/>
hardwood floor<br/>
updated bathroom<br/>
decent amount of storage space<br/>
<br/>
for more details on renting this property or similar properties call/text lisa  <a class=""show-contact"" data-href=""/reply/lax/apa/7314590804/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village, one bedroom, 1bd<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Angeles),"$1,895",1.0,780.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-bedroom-apartment/7314590804.html,34.107004,-118.321507,POINT (-118.321507 34.107004),art,True
171,171,Beautiful 1BD in Los Feliz with Pool and Parking Included,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bd-in-los-feliz/7314591800.html""></div>
</div>
1808 n harvard blvd, los angeles, ca 90027<br/>
<br/>
beautiful one bedroom with lots of natural light and storage space.<br/>
<br/>
centrally located! close to everything! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are close by.<br/>
centrally located! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are just around the corner.<br/>
<br/>
property features:<br/>
<br/>
20 unit community<br/>
pool<br/>
rent controlled<br/>
one parking space<br/>
laundry on site<br/>
<br/>
unit features:<br/>
<br/>
stainless steel appliances<br/>
air conditioner<br/>
vinyl flooring<br/>
decent amount of storage space<br/>
open layout<br/>
<br/>
<br/>
for more details on renting this property or similar properties call/text yohani  <a class=""show-contact"" data-href=""/reply/lax/apa/7314591800/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village, 2bd, two bedroom<br/>
<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Angeles),"$1,895",1.0,650.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bd-in-los-feliz/7314591800.html,34.103987,-118.305209,POINT (-118.305209 34.103987),central,True
172,172,Charming 1 Bedroom Apt Home in Beachwood Cyn w/ parking- $500 OFF!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-bedroom-apt-home/7314593509.html""></div>
</div>
2001 n. beachwood drive , los angeles ca 90068<br/>
<br/>
$500 off your first month rent!<br/>
<br/>
centrally located! hollywood, hollywood hills, beachwood canyon, franklin village, griffith park, los feliz, hollywood freeway, metro hollywood/vine, trade joe’s, la fitness. many restaurants, coffee shops and bars are just around a corner.<br/>
<br/>
property features:<br/>
12 units property<br/>
laundry on site<br/>
carport<br/>
1 parking space <br/>
<br/>
<br/>
unit features:<br/>
<br/>
updated kitchen with stainless steel appliances<br/>
wall ac<br/>
hardwood floor<br/>
updated bathroom<br/>
decent amount of storage space<br/>
<br/>
for more details on renting this property or similar properties call/text lisa  <a class=""show-contact"" data-href=""/reply/lax/apa/7314593509/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village, one bedroom, 1bd<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Angeles),"$1,895",1.0,780.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-bedroom-apt-home/7314593509.html,34.107004,-118.321507,POINT (-118.321507 34.107004),charming,True
173,173,Beautiful 1BD in Los Feliz with Pool and Parking Included,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bd-in-los-feliz/7325045552.html""></div>
</div>
1808 n. harvard blvd los angeles, ca 90027<br/>
<br/>
beautiful one bedrooms with lots of natural light and storage space.<br/>
<br/>
centrally located! close to everything! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are close by.<br/>
<br/>
property features:<br/>
<br/>
20 units community<br/>
pool<br/>
rent controlled property<br/>
gated parking<br/>
laundry on site<br/>
<br/>
<br/>
unit features:<br/>
<br/>
first floor unit<br/>
stainless steel appliances (fridge, microwave, dishwasher, stove)<br/>
air conditioner<br/>
new vinyl flooring<br/>
decent amount of storage space<br/>
open layout<br/>
large bedroom<br/>
<br/>
<br/>
for more details on renting this property or similar properties call/text yohani  <a class=""show-contact"" data-href=""/reply/lax/apa/7325045552/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
tenants qualifications:<br/>
<br/>
<br/>
income requirement: gross monthly income must be 2.5x advertised rent for rent control properties and 3x advertised rent for non-rent control properties<br/>
minimum credit score requirement: 600-650, may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village<br/>
<br/>
<br/>
please note photos may not be of exact unit available*square footage is approximate*pricing is subject to change without notice*pricing varies depending on unit available*features may vary depending on unit*renter to verify all information and inquiry about availability.    </section>", (Los Feliz),"$1,895",1.0,650.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bd-in-los-feliz/7325045552.html,34.103987,-118.305209,POINT (-118.305209 34.103987),central,True
174,174,Beautiful Renovated 2BD/2BA with Balcony ~ LOS FELIZ,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-renovated-2bd-2ba/7325047887.html""></div>
</div>
1808 n harvard blvdlos angeles, ca 90027<br/>
<br/>
beautiful 2bd/2ba with lots of natural light and storage space.<br/>
<br/>
centrally located! close to everything! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are close by.<br/>
<br/>
property features:<br/>
<br/>
20 units community<br/>
pool<br/>
rent controlled<br/>
tandem parking<br/>
laundry on site<br/>
<br/>
unit features:<br/>
<br/>
stainless steel appliances (fridge, microwave, dishwasher, stove)<br/>
air conditioner<br/>
new vinyl flooring<br/>
decent amount of storage space<br/>
open layout<br/>
one balcony<br/>
<br/>
for more details on renting this property or similar properties call/text yohani  <a class=""show-contact"" data-href=""/reply/lax/apa/7325047887/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village, 2bd, two bedroom<br/>
<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Los Feliz),"$2,495",2.0,875.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-renovated-2bd-2ba/7325047887.html,34.103987,-118.305209,POINT (-118.305209 34.103987),central,True
175,175,APARTMENT IN LOS FELIZ/ FRANKLIN VILLAGE w/ Parking!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-apartment-in-los-feliz/7325059151.html""></div>
</div>
1847 winona blvd los angeles, ca 90027<br/>
<br/>
beautiful one bedroom/one bathroom apartment with lots of natural light and storage space.<br/>
<br/>
great location! centrally located! close to everything! los feliz, hollywood, franklin village,thai town, metro lines hollywood/western and vermont/sunset, vermont canyon, american film institute , hollywood freeway, gelson’s market and many restaurant, coffee shops and bars are close by.<br/>
<br/>
*property features:<br/>
<br/>
- rent controlled property<br/>
- gated parking<br/>
- laundry on site<br/>
- parking included<br/>
<br/>
* unit features:<br/>
<br/>
- stainless steel appliances<br/>
- air conditioner (in the living room and in the bedroom)<br/>
- newly installed vinyl flooring<br/>
- decent amount of storage space<br/>
<br/>
for more details on renting this property or similar properties call/text lisa  <a class=""show-contact"" data-href=""/reply/lax/apa/7325059151/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
some qualifying information:<br/>
- income: must be at least 2.5x advertised rent<br/>
- credit score: 600-650 may be approved with conditions; 651+ for no conditions. under 600 does not meet standards.<br/>
- a detailed rental policy is available in our application process.<br/>
<br/>
please ask us about our animal policy!<br/>
<br/>
abc123, hollywood, hollywood hills, apartments, condo, homes, los angeles, 90028, 90046, west hollywood, 90038, 90028, 90046, 90068, los angeles, 90036, 90038, 90027, 90069, franklin ave, highland, metro, los feliz, griffith park, highland park, 90042, 90041, 90039, 90027, 91205, 91105, silver lake, echo park, beachwood canyon, franklin village<br/>
<br/>
“please note: photos may not be of exact apartment home available*square footage, when listed or from inquiry, is approximate*pricing is subject to change without notice*pricing can vary between similar apartments for many reasons*features may vary between similar apartments*renter to verify all information, including availability*rental policy may change without notice*price breaks are extended to all applicants, no matter what may have been previously advertised*monemco adheres to all fair housing guidelines and all housing laws*”    </section>", (Franklin Village),"$1,895",1.0,780.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-apartment-in-los-feliz/7325059151.html,34.104364,-118.302235,POINT (-118.302235 34.104364),art,True
176,176,1ba | Modern & Spacious | Private Patio | Parking | Pets OK!!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-1ba-modern-spacious-private/7325290233.html""></div>
</div>
renovated modern upper 2 bedroom + 1 bath w/ patio &amp; parking! bright open space, lots of light and all the amenities, this unit is a great space to call home.<br/>
<br/>
rent: $2300 ($2750 with $450 off per month for 12 months)<br/>
<br/>
unit features:<br/>
-hardwood floors<br/>
-fully loaded kitchen (all appliances)<br/>
-washer/dryer in unit<br/>
-parking (2)<br/>
-patio (detached)<br/>
-pets ok (2 pet max / must be approved by mgmt)<br/>
<br/>
neighborhood:<br/>
nestled between silver lake &amp; rampart village, bike to echo park lake, enjoy all that sunset has to offer and you're a 5 min lyft to downtown for even more great eats, shops and fun! walk over to temple st for brunch at doubting thomas.<br/>
<br/>
<br/>
about us:<br/>
adaptive realty is a progressive management company based in los angeles. we specialize in sensitive renovations of historic buildings located in echo park, silver lake, highland park, and lincoln heights. renters love our apartments, but, sadly, scammers do, too. don't be fooled: real adaptive personnel use adaptiverealty.com email addresses 100% of the time. please note: photos may not be of the exact unit advertised. square footage is approximate. #adaptiverealty<br/>
<br/>
contact: franklin to schedule an in person or virtual tour!    </section>", (Los Angeles),"$2,300",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-1ba-modern-spacious-private/7325290233.html,34.074151,-118.272758,POINT (-118.272758 34.074151),modern,True
177,177,Sublet Room with seperate Bathroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/sub/d/los-angeles-sublet-room-with-seperate/7313090281.html""></div>
</div>
a sublet room with a separate bathroom for rent in a duplex (house like), tacked in the hill of mt. washington. cross streets: figueroa/avenue 37 (area code 90065).<br/>
<br/>
rental period up to 5 months.<br/>
<br/>
<br/>
the room comes furnished and includes: your own bathroom, closet, comfortable futon style bed (flat and queen size when opened), shelving, desk, lamps. the items to be left in the room can be discussed upon rental.<br/>
<br/>
<br/>
you would be able to use the kitchen with its all amenities, dining and living area, as well as a very cool backyard.<br/>
<br/>
<br/>
very lovely hilly area all around, nice hiking and vistas just steps away from the house. it’s like living in the wilderness but in the city in the same time.<br/>
<br/>
<br/>
super close to two mayor freeways 5, 110 that connect nearly with 101, 2 and 134. conveniently located, walking distance 3 minutes to metro station. street parking.<br/>
<br/>
there would be a small dog jack in the house (very cool, quiet and mellow) but he sheds a bit though.<br/>
<br/>
rent $1290/month + $70 utilities.<br/>
deposit $1290.<br/>
<br/>
look forward to hearing from you.    </section>", (Mt. Washington/Highland Park),"$1,290",2.0,,https://losangeles.craigslist.org/lac/sub/d/los-angeles-sublet-room-with-seperate/7313090281.html,34.1073,-118.2266,POINT (-118.2266 34.1073),amenities,True
178,178,Charming 1 Bed 1 Bath Apartment Los Feliz Adjacent,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-bed-bath-apartment/7323434133.html""></div>
</div>
property address:<br/>
1844 n kingsley dr apt #8 los angeles, ca 90027<br/>
available for viewing now . please call or text for information for a self-serve tour. you’re going to love living here.<br/>
<br/>
offered by<br/>
professionally managed by day and associates<br/>
apply online at www.dayandassociatespm.com<br/>
showings are monday-friday from 9:00 am to 5:00 pm call  <a class=""show-contact"" data-href=""/reply/lax/apa/7323434133/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
saturday and sunday from 10:00 am to 4:00 pm call or text  <a class=""show-contact"" data-href=""/reply/lax/apa/7323434133/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
description<br/>
beautiful 2 story rent controlled building with off street parking, bus lines and metro station, near lacc, minutes away from hollywood and highland, west hollywood, beverly hills and downtown la. has: 2 levels, 12 units, laundry facilities, with low occupancy. blocks from the metro station at western and hollywood boulevard, 2 blocks from griffith park, one block to all the restaurants in thai town and all of hollywood right down the boulevard. comes with 1 parking spot.<br/>
<br/>
spacious and lovely 1 bedroom 1 bathroom with huge windows, wood floors, beautiful quartz counter tops, lots of closets and many more upgrades. living room with wood floors, fresh paint, and many closets for extra storage.<br/>
<br/>
bright bedroom with fresh paint, wood floors, ceiling fan, and a large window. beautiful spacious bathroom with many upgrades.<br/>
<br/>
amenities<br/>
• hardwood flooring<br/>
• large windows<br/>
• white appliances<br/>
• wall heater<br/>
• beautiful quartz countertops in the kitchen<br/>
• lots of closet space<br/>
• 1 parking spot<br/>
details<br/>
• beds/baths: 1 bedroom 1 bath<br/>
rental terms<br/>
• rent: $1650.00/ month<br/>
• available for viewing now and move in. please call or text for a self-serve tour information. you’re going to love this neighborhood.<br/>
• application fee: $40.00 (per person +18)<br/>
• security deposit: $1,750.00 (o.a.c)<br/>
• rent controlled<br/>
pet policy<br/>
• cats allowed<br/>
<br/>
pet policy:<br/>
cat friendly<br/>
<br/>
<br/>
equal housing opportunity provider<br/>
<br/>
*pricing and availability is subject to change without notice*<br/>
<br/>
photos may vary from actual unit and are for representational purposes only and subject to variances. variances may include, but are not limited to, views and exposure to light, finishes for the final product, as well as layout and included features in the finished product.    </section>", (1844 N Kingsley dr APT #8),"$1,650",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-bed-bath-apartment/7323434133.html,34.104,-118.2925,POINT (-118.2925 34.104),charming,True
179,179,Bright & Airy UPPER 2BR/2BA w/detached patio and 2 parking spots!!!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-airy-upper-2br-2ba/7326411592.html""></div>
</div>
<big>
<big>
<b>renovated bright 2 bed / 2 bath w/ patio</b>
</big>
</big>
<br/>
<br/>
<b>property address</b>
<br/>
2618 w avenue 31 - 5 | los angeles, ca 90065
<br/>

  available: now

<br/>
<br/>
<b>offered by</b>
<br/>
adaptive realty inc. |  <a class=""show-contact"" data-href=""/reply/lax/apa/7326411592/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<hr/>
<br/>
<b>description</b>
<blockquote>
    spring lease incentive: $350 off a month for 12 months. lease rent is $3100. effective rent = $2750 per month for 12 months.
<br/>
<br/>contact: alyssa for a video walk-thru and shown in person by appointment! text:  <a class=""show-contact"" data-href=""/reply/lax/apa/7326411592/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 email: alyssa at adaptive realty dot com
<br/>
<br/>bright &amp; airy upper 2 bed / 2 bath (dual master suites!) w/ detached patio &amp; mountain views in a pretty complex in glassell park! with an light open layout, bright windows and an exclusive-use outdoor space featuring garden planter boxes, you'll love calling this unit home.
<br/>
<br/>unit features:
<br/>-dual master suites ea w/ ensuite baths
<br/>-stainless steel appliances
<br/>-a/c in every room
<br/>-washer/dryer in unit
<br/>-patio (detached)
<br/>-hardwood floors
<br/>-2 parking spots
<br/>-pets ok (2 pet max / must be approved by mgmt)
<br/>
<br/>neighborhood:
<br/>prime glassell park ~ just off the 2 &amp; close to the 5 and atwater village / highland park. enjoy treats and brunch from nearby lemon poppy kitchen; a great coffee (and sandwiches!) at habitat, biscuit sandwiches from division 3, head to the lovely patio at verdugo bar for a cocktail or craft beer, and more!
<br/>
<br/>about us:
<br/>adaptive realty is a progressive management company based in los angeles. we specialize in sensitive renovations of historic buildings located in echo park, silver lake, highland park, and lincoln heights. renters love our apartments, but, sadly, scammers do, too. don't be fooled: real adaptive personnel use adaptiverealty.com email addresses 100% of the time. please note: photos may not be of the exact unit advertised. #adaptiverealty
  </blockquote>
<b>amenities</b>
<ul>
<li>patio (detached)</li>
<li>dual master suites</li>
<li>ensuite baths</li>
<li>2 parking spaces</li>
<li>hardwood floors</li>
<li>upper unit</li>
<li>views</li>
</ul>
<b>details</b>
<ul>
<li>beds/baths: 2bd/2.0ba</li>
<li>square feet: 700</li>
</ul>
<b>rental terms</b>
<ul>
<li>rent: $2,750.00 

    <li>available: now
    <li>application fee: $25.00

  </li></li></li></ul>
<b>pet policy</b>
<ul>
<li>cats allowed</li>
<li>dogs allowed</li>
</ul>
 </section>"," (2618 W AVENUE 31, Unit 5, LOS ANGELES, CA 90065)","$2,750",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-airy-upper-2br-2ba/7326411592.html,34.110277,-118.240271,POINT (-118.240271 34.110277),walk,True
